"shutdown_id";"words_str";"tags_str"
2737;нариманова,118,нариманова,136-142,спортивная,2а,(детский,сад,№20),ипподромная,9,(детский,сад,№3),9а,(котельная),ипподромная,6-14,15-27,подлесная,лесоводов,весенняя,призовая,беговая,спортивная,ветеринарная.;Street,Number,Street,Range,Street,Street,O,Street,Number,Street,Street,O,Street,O,Street,O,Street,Range,Range,Street,Street,Street,Street,Street,Street,O
2738;пр.,гая,11,пр.,гая5,7,9,11,13,пер.,школьный,1,хрустальная,2,4,8.;O,Street,Number,O,O,Street,Street,Number,Number,Street,Street,Street,Street,Street,Street,Street
2739;с.,баратаевка,зеленая,6,с.,баратаевка.;O,Street,Street,Street,O,O
2740;рябикова,110,рябикова,110,а,б,112,а,116,а,116,стр.,1.;Street,Number,Street,Number,Street,Street,Number,Street,Number,Street,Number,Street,Street
2741;ефремова,67,перекладка,водопроводной,сети,ефремова,67.;Street,Number,O,O,O,Street,Number
2742;бул.,пластова,6,д.ульянова,5,б;O,Street,Street,O,Street,Street
2743;ул.,центральная,1-10;Street,Street,Range
2744;шигаева,15;Street,Number
2745;воды,ул,остовского,11-25,ул.кролюницкого,16.18.20.орлова,27;O,Street,O,Range,O,Number,Number
2746;ульяновск,г,рябикова,ул,д.,0,47,47а,49,49а,49б,51,53,55,60,61,ульяновск,г,самарская,ул,д.,10,8,8а;Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number,Street,Street
2747;ульяновск,г,хваткова,ул,д.,1,12,5,7,3,0,14,11,9,ульяновск,г,уксм,ул,д.,5,30,9,ульяновск,г,кленок,снт,снт,д.,52,51,ульяновск,г,виртуальная,ул,д.,53;Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,O,Street,Street,Street,Number,Number,Street,Street,O,Street,Street,Number
2748;малосаратовская,8,малосаратовская,5,3,(д/сад,№,159),12,сентября,83;Street,Street,Street,Street,Street,O,O,Number,Number,Street,Number
2749;ульяновск,г,гая,пр-кт,д.,57,59,ульяновск,г,варейкиса,ул,д.,2,4;Street,Street,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Street,Street
2750;ульяновск,г,варейкиса,ул,д.,2,4,57,6,ульяновск,г,гая,пр-кт,д.,59,57,65,94,ульяновск,г,гая,ул,д.,59;Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number
2751;ульяновск,г,федерации,ул,д.,21,25;Street,Street,Street,Street,Street,Number,Number
2752;ульяновск,г,федерации,ул,д.,6,7,8,22,28,26,19,29,13,12,9,21,4,14,15,25;Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Street,Number,Street,Number,Number,Number
2753;ульяновск,г,рылеева,пер,д.,14;Street,Street,Street,Street,Street,Number
2754;ульяновск,г,карбышева,ул,д.,25,23,21,ульяновск,г,генерала,тюленева,пр-кт,д.,16,ульяновск,г,казанский,2,пер,д.,23;Street,Street,Street,Street,Street,Number,Number,Number,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Number
2755;баратаевка,с,новая,ул,д.,6,18,24,26,33,35,10,7,31,28,27,4,32,8,22,14,1,2,20,5,19,16,25,47,15,3,39,40,43,36,30,46,11,21,9,23,45,37,41,12,17,13,29,34,баратаевка,с,гагарина,ул,д.,45,42,43,41,50,51,48,25,52,47,40,0,кротовка,с,новая,ул,д.,18,51,24,45,29,28,баратаевка,с,садовая,ул,д.,4,баратаевка,с,мира,ул,д.,16,24,22,14,баратаевка,с,герасимова,ул,д.,1,2;Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Street,Number,Street,Number,Number,Street,Street,Number,Street,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street
2756;баратаевка,с,герасимова,ул,д.,2,4,3,1,баратаевка,с,садовая,ул,д.,7,10,4,12,9,2,13,6,3,8,11,0,1,5,баратаевка,с,гагарина,ул,д.,4,8,6,1,2,10,12,18,5,15,19,9,7,11,20,3,49,баратаевка,с,мира,ул,д.,66,68;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Number,Street,Street,Number,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Street,Number,Number,Street,Street,Number,Number,Street,Number,Street,Street,Street,Street,Street,Number,Number
2757;минаева,4,минаева,4,6,8;Street,Street,Street,Street,Street,Street
2758;ульяновск,г,набережная,реки,симбирки,ул,д.,0,1,11,13,15,17,19,21,23,25,27,29,3,31,33,35,37,39,41,43,45,51,59,7,9,ульяновск,г,шевченко,ул,д.,10,11,12,13,14,15,16,17,18,19,2,2/140,20,21,22,23,25,26,27,28,29,3,30,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,56/а,57,58,59,59/а,6,6/а,60,61,62,63,65,66,67,68,69,7,72,73,73/а,77,8,87,9;Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,O,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Street,Number,Street
2759;дачный,сельдинская,49,дачный.;Street,Street,Number,O
2760;ульяновск,г,карбышева,ул,д.,25,23,21,ульяновск,г,генерала,тюленева,пр-кт,д.,16,ульяновск,г,казанский,2,пер,д.,23,ульяновск,г,авиастроителей,пр-кт,д.,5;Street,Street,Street,Street,Street,Number,Number,Number,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street
2761;пр.,гая,5,санация,водопроводной,сети,хрустальная,2,пр.,гая,5,7,9.;O,Street,Street,O,O,O,Street,Street,O,Street,Street,Street,Street
2762;отрадная/рябикова,отрадная,1-9,шолмова,45,47,цветной,бул.,9,9а,9б;O,Street,Range,Street,Number,Number,Street,O,Street,Street,Street
2763;ульяновск,г,железнодорожная,ул,д.,11,ульяновск,г,малосаратовская,ул,д.,2;Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street
2764;40,лет,октября,114,деева,1-33,мехайлова,2-33.;Number,Street,Street,Number,Street,Range,O,Range
2765;ульяновск,г,металлистов,ул,д.,1,3,4,6,8,9,11,14,10,13,12,2,ульяновск,г,ленинградская,ул,д.,5,ульяновск,г,академика,сахарова,ул,д.,11,14;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number
2766;ульяновск,г,генерала,тюленева,пр-кт,д.,16,0,6,ульяновск,г,ленинского,комсомола,пр-кт,д.,14,ульяновск,г,карбышева,ул,д.,19;Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Number
2767;ульяновск,г,ленинского,комсомола,пр-кт,д.,14,ульяновск,г,генерала,тюленева,пр-кт,д.,16,ульяновск,г,тюленева,пр-кт,д.,16,ульяновск,г,карбышева,ул,д.,19;Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Number
2768;ульяновск,г,академика,сахарова,ул,д.,12,11,16,10,6,14,8,18,ульяновск,г,ленинградская,ул,д.,5;Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Street,Number,Street,Number,Street,Street,Street,Street,Street,Street
2769;ульяновск,г,металлистов,ул,д.,12,8,6,3,4,9,1,11,14,2,10,13,ульяновск,г,ленинградская,ул,д.,5,ульяновск,г,академика,сахарова,ул,д.,11,14;Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Number,Number,Street,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number
2770;ульяновск,г,ленинградская,ул,д.,5,ульяновск,г,академика,сахарова,ул,д.,8,11,12,16,10,18,6,14;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Street,Number
2771;к.,маркса,49-131,новосв.,пригород,-50,крупской,2-20,2,пер.,омский,-15;Street,Street,Range,O,Street,Number,Street,Range,Street,Street,Street,Number
2772;ак.,павлова,59,73,75;O,Street,Number,Number,Number
2773;ульяновск,г,ключевая,ул,д.,1,загородный,п,центральная,ул,д.,1,ульяновск,г,центральная,ул,д.,1;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street
2774;ульяновск,г,ключевая,ул,д.,1,загородный,п,центральная,ул,д.,1,ульяновск,г,центральная,ул,д.,1;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street
2775;ульяновск,г,урицкого,ул,д.,4,3,10,0,14,38,22,18,32,16,34,20,7,12,26,5,24,36,8,ульяновск,г,толбухина,ул,д.,2,ульяновск,г,нариманова,пр-кт,д.,1,3,5,0;Street,Street,Street,Street,Street,Street,Street,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Street,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street
2776;ульяновск,г,мира,2,пер,д.,21,27,13,ульяновск,г,федерации,ул,д.,20,ульяновск,г,мира,ул,д.,47,11,17,21;Street,Street,Street,Street,Street,Street,Number,Number,Number,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Number,Number,Number,Number
2777;ульяновск,г,мира,ул,д.,47,11,21,17,ульяновск,г,мира,2,пер,д.,27,13,21,25,ульяновск,г,федерации,ул,д.,20;Street,Street,Street,Street,Street,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number
2778;ульяновск,г,центральная,ул,д.,11,2,9,9/а,ульяновск,г,чистопрудная,ул,д.,0,10,12,14,16,18,2,20,22,23,24,26,28,3,30,4,6,8,ульяновск,г,пензенская,ул,д.,1,2,3,5,7,9,ульяновск,г,юбилейная,ул,д.,1,2,3,4,5,6,7,8,ульяновск,г,ярославского,ул,д.,1а,ульяновск,г,менжинского,ул,д.,1,ульяновск,г,минаева,ул,д.,46,ульяновск,г,национальная,ул,д.,1,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,28,29а,3,30,32,38,5,9,ульяновск,г,национальный,пер,д.,1,10,11,12,13,13а,14,2а,3,4,5,6,7,8,9,ульяновск,г,новосибирская,ул,д.,0,03,10,11,12,13,14,15,15/11,16,17,18,19,2,20,20/7а,21,22,23,24,25,26,27,29,31,33,35/16,37,39/15,4,5,6,7,8,9,ульяновск,г,приречная,ул,д.,1,11,13,15/а,3,5,7,9,ульяновск,г,профсоюзная,ул,д.,0,1,10,11,12,14,15,16,18,19,19/а,2,2/20,20,21,22,23а,24,26,28,29,29а,29б,3,30а,36,38,4,40,45,45/а,45б,48,49,5,56,56а,56стр.2,58,6,60;Street,Street,Street,Street,Street,Number,Street,Street,O,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Street,Number
2779;куйбышева,3,куйбышева,3,8,10,12.;Street,Street,Street,Street,Street,Number,Number
2781;ульяновск,г,хваткова,ул,д.,1,12,5,7,3,0,14,11,9,ульяновск,г,уксм,ул,д.,5,30,9,ульяновск,г,кленок,снт,снт,д.,52,51,ульяновск,г,виртуальная,ул,д.,53;Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,O,Street,Street,Street,Number,Number,Street,Street,O,Street,Street,Number
2782;ульяновск,г,краснопролетарская,ул,д.,10,22,ульяновск,г,шоферов,ул,д.,8;Street,Street,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Street
2783;пр.,гая,87,пр.гая,87,87а,б;O,Street,Number,O,Number,Number,Street
2784;ульяновск,г,аблукова,ул,д.,101,99,97;Street,Street,Street,Street,Street,Number,Number,Number
2785;шигаева,15а,шигаева,15а;Street,Number,Street,Number
2786;ульяновск,г,московское,ш,д.,14,16,8,6,5,1,0,12,ульяновск,г,олимпийский,проспект,пр-кт,д.,12;Street,Street,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Number,Street,Street,Street,O,Street,Street,Number
2787;ульяновск,г,московское,ш,д.,6,2,4;Street,Street,Street,Street,Street,Street,Street,Street
2788;робеспьера,87,робеспьера,87,(админ.,зд);Street,Number,Street,Number,O,O
2789;неверова,87,хвсневерова,85,87,аксакова,1-25;Street,Number,O,Number,Number,Street,Range
2790;заречная,5,пг,заречная,1,2,3,5,7,9;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street
2791;з.космод.-,пархоменко,дома,границах,ул.,:,з.космод.,-,пархоменко-,!,пер.,маяковского-,ватутина;O,Street,O,O,Street,O,O,Street,O,O,Street,O,Street
2792;варейкиса,20,пр.,гая,37-57,варейкиса,1-47,хрустальная,1-35,28-52,героев,свири,12-22,кольцевая,2-40.;Street,Number,O,Street,Range,Street,Range,Street,Range,Range,Street,Street,Range,Street,Range
2793;некрасова,42,некрасова,21-104.;Street,Number,Street,Range
2794;варейкиса,20,пр.,гая,37-57,варейкиса,1-47,хрустальная,1-35,28-52,героев,свири,12-22,кольцевая,2-40.;Street,Number,O,Street,Range,Street,Range,Street,Range,Range,Street,Street,Range,Street,Range
2795;пр.,гая,87,87а,87б,ул.,декоративная,-ч/сектор;O,Street,Number,Number,Number,Street,Street,O
2796;пр.,гая,87,87а,87б,ул.,декоративная,-ч/сектор;O,Street,Number,Number,Number,Street,Street,O
2797;ульяновск,г,лесная,ул,д.,33,44,35,ульяновск,г,островского,ул,д.,54,44,46,50,42,40,48,52,ульяновск,г,красноармейская,ул,д.,126,134;Street,Street,Street,Street,Street,Number,Number,Number,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number,Number
2798;ульяновск,г,тухачевского,ул,д.,30,16,24а,24б,26б,28а,28б,30а,30б,ульяновск,г,радищева,ул,д.,91;Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number
2800;ульяновск,г,полбина,ул,д.,25,21,0,ульяновск,г,50-летия,влксм,пр-кт,д.,7,9,11,13,ульяновск,г,караганова,проезд,д.,1,4,3,2;Street,Street,Street,Street,Street,Number,Number,Street,Street,Street,Number,Street,Street,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street
2801;ульяновск,г,промышленная,ул,д.,80,74,78,84,76;Street,Street,Street,Street,Street,Number,Number,Number,Number,Number
2802;федерации,112,федерации,110-130,143-191,северная,1-13,пер.,федерации,пер.,кобозева;Street,Number,Street,Range,Range,Street,Range,Street,Street,Street,Street
2803;локомотивная,199,локомотивная,154,132-138,8,3,локомотивная,106-112,инзенская,39,41,3,локомотивная,106-112,инзенская,39;Street,Number,Street,Number,Range,Street,Street,Street,Range,Street,Number,Number,Street,Street,Range,Street,Number
2804;варейкиса,9-,переврезка,варейкиса,9,11;Street,Street,O,Street,Street,Number
2805;ульяновск,г,железнодорожная,ул,д.,3,7,9;Street,Street,Street,Street,Street,Street,Street,Street
2806;2,пер,нариманова,27,вводе,воды,№27;Street,Street,Street,Number,O,O,Number
2807;федерации,89,федерации,83,89а.;Street,Number,Street,Number,Number
2808;аксакова,5,закрытие,по,письму,аксакова,садовникова.;Street,Street,O,Street,O,Street,O
2809;артема,25,артема,25,29.;Street,Number,Street,Number,Number
2810;белый,ключ,геологов,19,геологов,16,25,садовая.;Street,Street,Street,Number,Street,Number,Number,O
2811;локомотивная,132,локомотивная,112,106,112а,132-138,154,2,инзенская,39,41.;Street,Number,Street,Number,Number,Number,Range,Number,Street,Street,Number,Number
2812;ульяновск,г,промышленная,ул,д.,80,74,78,76;Street,Street,Street,Street,Street,Number,Number,Number,Number
2813;ульяновск,г,рябикова,ул,д.,9,ульяновск,г,стасова,ул,д.,26;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number
2818;пр.,гая,2-34(четн.),локомотивная,21-77(неч.),1-ый,2-ой,пер.,винновский,пер.,хрустальный,ул.,первомайская;O,Street,Even,Street,Odd,Street,O,Street,Street,Street,Street,Street,Street
2819;пр.,гая,2-34(четн.),локомотивная,21-77(неч.),1-ый,2-ой,пер.,винновский,пер.,хрустальный,ул.,первомайская;O,Street,Even,Street,Odd,Street,O,Street,Street,Street,Street,Street,Street
2820;пр.,гая,2-34(четн.),локомотивная,21-77(неч.),1-ый,2-ой,пер.,винновский,пер.,хрустальный,ул.,первомайская;O,Street,Even,Street,Odd,Street,O,Street,Street,Street,Street,Street,Street
2821;пр.,гая,2-34(четн.),локомотивная,21-77(неч.),1-ый,2-ой,пер.,винновский,пер.,хрустальный,ул.,первомайская;O,Street,Even,Street,Odd,Street,O,Street,Street,Street,Street,Street,Street
2822;пр.,гая,2-34(четн.),локомотивная,21-77(неч.),1-ый,2-ой,пер.,винновский,пер.,хрустальный,ул.,первомайская;O,Street,Even,Street,Odd,Street,O,Street,Street,Street,Street,Street,Street
2823;пр.,гая,2-34(четн.),локомотивная,21-77(неч.),1-ый,2-ой,пер.,винновский,пер.,хрустальный,ул.,первомайская;O,Street,Even,Street,Odd,Street,O,Street,Street,Street,Street,Street,Street
2824;пр.,гая,2-34(четн.),локомотивная,21-77(неч.),1-ый,2-ой,пер.,винновский,пер.,хрустальный,ул.,первомайская;O,Street,Even,Street,Odd,Street,O,Street,Street,Street,Street,Street,Street
2825;пр.,гая,2-34(четн.),локомотивная,21-77(неч.),1-ый,2-ой,пер.,винновский,пер.,хрустальный,ул.,первомайская;O,Street,Even,Street,Odd,Street,O,Street,Street,Street,Street,Street,Street
2826;пр.,гая,2-34(четн.),локомотивная,21-77(неч.),1-ый,2-ой,пер.,винновский,пер.,хрустальный,ул.,первомайская;O,Street,Even,Street,Odd,Street,O,Street,Street,Street,Street,Street,Street
2859;гагарина,8-16,(четн.),9-17,(неч.),19,(д/сад,№17),верхнеполевая,1,3,5,можайского,14;Street,Range,Even,Range,Odd,Number,O,Number,Street,Street,Street,Street,Street,Number
2860;ульяновск,г,огарева,1,пер,д.,29,2а/2,9,ульяновск,г,огарева,2,пер,д.,1,3,5,7,ульяновск,г,ушакова,пер,д.,1,10,11,12,13,14,2,3,4,5,6,7,8,9,ульяновск,г,хахарева,пер,д.,1,10,11,12,14,2,3,4,5,6,7,8,9,ульяновск,г,чердаклинская,ул,д.,10,12,14,16,4,6,8,ульяновск,г,горького,пер,д.,1,10,11,12,14,2,3,4,5,6,7,8,9,ульяновск,г,горького,2,пер,д.,1/74,10,11,12,13,3,4,5,6,7,8,9,ульяновск,г,партизанский,пер,д.,1,10,11,12,13,14,16,18,2,23,25,27,29,3,31,33,35,4,5,6,7,8,9,ульяновск,г,степанова,пер,д.,1,10,11,12,13,2,3,4,5,6,7,8,9,ульяновск,г,сурикова,пер,д.,1,10,11,12,2,3,4,5,6,7,8,9,ульяновск,г,тельмана,ул,д.,100,102,104,106,21/72,23,25,27,29,31,33,35,37,39,41,47,49,51,53,55,57,59,61,70,72,74,76,78,80,82,84,92,94,96,98,ульяновск,г,тузова,пер,д.,10,12,2,3,4,6,8,ульяновск,г,чкалова,ул,д.,10,11,12,13,14,15,16,17,18,19,21,23;Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Street,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number
2861;ульяновск,г,кольцевая,ул,д.,89,50,55,ульяновск,г,рябинка-2,снт,снт,д.,84,142;Street,Street,Street,Street,Street,Number,Number,Number,Street,Street,Street,Street,Street,Street,Number,Number
2862;ульяновск,г,радищева,ул,д.,0,164,160,158,ульяновск,г,северный,венец,ул,д.,16,14,20,ульяновск,г,симбирская,ул,д.,42;Street,Street,Street,Street,Street,Street,Number,Number,Number,Street,Street,Street,Street,Street,Street,Number,Number,Number,Street,Street,Street,Street,Street,Number
2863;ульяновск,г,камышинская,ул,д.,25,12,ульяновск,г,хо,ши,мина,пр-кт,д.,19;Street,Street,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Street,Street,Number
2864;ульяновск,г,железнодорожная,ул,д.,3,7,9;Street,Street,Street,Street,Street,Street,Street,Street
2865;с.арское,юбилейная,6,с.,арское;O,Street,Street,O,Street
2866;хрустальная,10,хрустальная,10,10а;Street,Number,Street,Number,Number
2867;минаева,5,минаева,5;Street,Street,Street,Street
2868;нариманова,1б,нариманова,1,3,5,от,нариманова,пер.,новикова;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street
2869;рябикова,31,рябикова,31;Street,Number,Street,Number
2870;л.толстого,21,л.толстого,2-12,7-35;O,Number,O,Range,Range
2871;пр.,полбина,32,пр.,полбина,30а,30,32,терешковой,16,20,22,26.;O,Street,Number,O,Street,Number,Number,Number,Street,Number,Number,Number,Number
2872;ульяновск,г,хазова,ул,д.,1,11,15,17,17а,19,21,21а,23,25,3,5,7,ульяновск,г,хрустальная,ул,д.,0,0/западнее,здания,№45,1,11,13,15,18,19,19б,21,25,31,31,4,31.1,39,39а,41,41/34,4134,41а,43,43/а,43а,43б,45,47,47а,47б,47южнее,5,5/1,7,9,ульяновск,г,соловьева,ул,д.,0,1,10,100,100/а,100/б,102,104,106,108,11,110,112,114,116,118,12,120,122,124,13,15,16,17,18,19,19/а,2,20,21,22,23,24,25,26,27,28,29,29а,3,30,31,31/2,32,33,34,35,36,36/а,37,37/а,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,56а,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,79,8,80,81,81а,83,84,85,86,87,88,89,89/2,9,90,91,92,93,94,95,96,97,98,99,ульяновск,г,торговый,пер,д.,10,11,12,13,14,16,18,3,4,5,6,7,8,9,ульяновск,г,киндяковых,ул,д.,0,0восточнее,19,21,23,25,27,29,32,32а,32в,33,34,36,37,38,43,44,4;Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,O,O,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,O,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street
2873;корюкина(от,рылеева,пластова),пролетарская,(от,рылеева,пластова),2,пер.,водников,рылеева,31-41(неч.),рылеева,30,радищева,42;O,Street,O,Street,O,Street,O,Street,Street,Street,Street,Odd,Street,Number,Street,Number
2874;ульяновск,г,пролетарская,ул,д.,25,23,29,37,27,35,31,ульяновск,г,корюкина,ул,д.,10,9,16,25,11,13,14,19,ульяновск,г,водников,2,пер,д.,6,10,7,8,3,5,4,ульяновск,г,радищева,ул,д.,8,8а;Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number,Street,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street
2875;лаишевка,с,советская,ул,д.,20;Street,Street,Street,Street,Street,Number
